stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
PLAWEBo,PLAWEBo,PLAINFIELD RD & WEBSTER AVE,,39.198897,-84.399936,,,,,0
PLALANo,PLALANo,PLAINFIELD RD & LANDSDOWNE AVE,,39.201276,-84.399726,,,,,0
PLASTJo,PLASTJo,PLAINFIELD RD & ST JOHNS TER,,39.203072,-84.399518,,,,,0
PLAMATo,PLAMATo,PLAINFIELD RD & MATSON AVE,,39.205125,-84.399333,,,,,0
PLASCHo,PLASCHo,PLAINFIELD RD & SCHNECK AVE,,39.206697,-84.399193,,,,,0
MONSTOo,MONSTOo,MONTGOMERY RD & STOLL LN,,39.193703,-84.397181,,,,,0
MONSTEo,MONSTEo,MONTGOMERY RD & STEWART RD,,39.193944,-84.395136,,,,,0
MONCARLo,MONCARLo,MONTGOMERY RD & CARROLL AVE,,39.19473,-84.39226,,,,,0
MONKENAo,MONKENAo,MONTGOMERY RD & KEN ARBRE DR,,39.195348,-84.390452,,,,,0
MONGARo,MONGARo,MONTGOMERY RD & GARDEN RD,,39.196707,-84.386405,,,,,0
MON7875o,MON7875o,MONTGOMERY RD 7875,,39.200494,-84.375791,,,,,0
MON7752,MON7752,MONTGOMERY RD 7752,MONTGOMERY RD & CHETBERT DR,39.197402,-84.384418,,,,,0
MONHOSo,MONHOSo,MONTGOMERY RD & HOSBROOK RD,,39.203355,-84.369758,,,,,0
GALMONTo,GALMONTo,GALBRAITH RD & MONTGOMERY RD,E GALBRAITH RD & MONTGOMERY RD,39.205362,-84.368027,,,,,0
GAL6401o,GAL6401o,GALBRAITH RD 6401,E GALBRAITH RD & NORTHCREEK DR,39.20581,-84.371614,,,,,0
GAL5532o,GAL5532o,GALBRAITH RD 5532,E GALBRAITH RD,39.20624,-84.375073,,,,,0
GALKENo,GALKENo,GALBRAITH RD & KENWOOD RD,E GALBRAITH RD & EAST EPWORTH AVE,39.20667,-84.378544,,,,,0
GALFROo,GALFROo,GALBRAITH RD & FROLIC DR,E GALBRAITH RD & FROLIC DR,39.207046,-84.382272,,,,,0
GALBLUo,GALBLUo,GALBRAITH RD & BLUE ASH RD,,39.207804,-84.390647,,,,,0
PLA8568o,PLA8568o,PLAINFIELD RD 8568,,39.214991,-84.392284,,,,,0
PLAROSo,PLAROSo,PLAINFIELD RD & ROSSPLAIN RD,PLAINFIELD RD & CROSSGATE SQ,39.223057,-84.393203,,,,,0
PLARONo,PLARONo,PLAINFIELD RD & RONALD REAGAN HWY,PLAINFIELD RD & ROSSPLAIN RD,39.224057,-84.393471,,,,,0
PLAHUNo,PLAHUNo,PLAINFIELD RD & HUNT RD,,39.226561,-84.394081,,,,,0
PLAGEOo,PLAGEOo,PLAINFIELD RD & GEORGETOWN RD,,39.228492,-84.39438,,,,,0
CEN15THo,CEN15THo,CENTRAL PKWY & 15TH ST,CENTRAL PKWY & W 15TH ST,39.111299,-84.520426,,,,,0
CENWAo,CENWAo,CENTRAL PKWY & WADE ST,,39.112744,-84.520789,,,,,0
CENHENo,CENHENo,CENTRAL PKWY & HENRY ST,,39.117106,-84.522405,,,,,0
QUEGRAo,QUEGRAo,QUEEN CITY AVE & GRAND AVE,,39.126128,-84.55305,,,,,0
QUEMERo,QUEMERo,QUEEN CITY AVE & MERTON ST,QUEEN CITY AVE & VAN HART ST,39.126371,-84.560499,,,,,0
QUETILo,QUETILo,QUEEN CITY AVE & TILLIE AVE,,39.12766,-84.573613,,,,,0
QUESUNo,QUESUNo,QUEEN CITY AVE & SUNSET AVE,,39.128744,-84.577094,,,,,0
QUE2417o,QUE2417o,QUEEN CITY AVE 2417,QUEEN CITY AVE & VAN HART ST,39.12881,-84.582021,,,,,0
QUE2517o,QUE2517o,QUEEN CITY AVE 2517,QUEEN CITY AVE & RIDGETOP WAY,39.129502,-84.585256,,,,,0
QUELAFo,QUELAFo,QUEEN CITY AVE & LAFEUILLE AVE,QUEEN CITY AVE & VAN HART ST,39.130963,-84.587548,,,,,0
QUEERLo,QUEERLo,QUEEN CITY AVE & ERLENE DR,QUEEN CITY AVE & RIDGETOP WAY,39.130727,-84.590197,,,,,0
QUEGEHo,QUEGEHo,QUEEN CITY AVE & GEHRUM LN,,39.131599,-84.592698,,,,,0
QUETIMo,QUETIMo,QUEEN CITY AVE & TIMBERCREST DR,,39.134679,-84.597667,,,,,0
QUEFERo,QUEFERo,QUEEN CITY AVE & FERGUSON RD,,39.135372,-84.600412,,,,,0
QUEEPWo,QUEEPWo,QUEEN CITY AVE & EPWORTH CT,QUEEN CITY AVE & TIMBERCREST DR,39.135995,-84.601698,,,,,0
BOUIDEo,BOUIDEo,BOUDINOT AVE & IDEAL TER,,39.137972,-84.604412,,,,,0
BOUWESo,BOUWESo,BOUDINOT AVE & WESTBROOK DR,,39.139096,-84.604298,,,,,0
WERMAYo,WERMAYo,WERK RD & MAYRIDGE CT,,39.140829,-84.609124,,,,,0
WERQUEo,WERQUEo,WERK RD & QUEEN CITY AVE,,39.140942,-84.611413,,,,,0
WERGLEo,WERGLEo,WERK RD & GLENMORE AVE,,39.141028,-84.613375,,,,,0
GLEHANo,GLEHANo,GLENMORE AVE & HANNA AVE,,39.14325,-84.613252,,,,,0
GLERENo,GLERENo,GLENMORE AVE & RENFRO AVE,,39.144446,-84.61315,,,,,0
GLESCHo,GLESCHo,GLENMORE AVE & SCHWARTZ AVE,GLENMORE AVE & SCHWARTZE AVE,39.145258,-84.61307,,,,,0
GLEDAYo,GLEDAYo,GLENMORE AVE & DAYTONA AVE,,39.147061,-84.612899,,,,,0
APPGLEo,APPGLEo,APPLEGATE AVE & GLENMORE AVE,,39.148996,-84.613325,,,,,0
APPALBo,APPALBo,APPLEGATE AVE & ALBERT ST,,39.149127,-84.615357,,,,,0
APPMAYo,APPMAYo,APPLEGATE AVE & MAYFAIR AVE,,39.149319,-84.618277,,,,,0
APPROBo,APPROBo,APPLEGATE AVE & ROBB AVE,,39.149477,-84.620251,,,,,0
9THWALo,9THWALo,9TH ST & WALNUT ST,9TH ST & BOWEN ST,39.105782,-84.511934,,,,,0
8THDALo,8THDALo,8TH ST & DALTON AVE,W 8TH ST & DALTON AVE,39.10422,-84.53699,,,,,0
GLEWILo,GLEWILo,GLENWAY AVE & WILDER AVE,,39.106918,-84.553871,,,,,0
GLE2700o,GLE2700o,GLENWAY AVE 2700,GLENWAY AVE & UNKNOWN ALY,39.112126,-84.556308,,,,,0
GLEWINo,GLEWINo,GLENWAY AVE & WING ST,GLENWAY AVE & GRAND AVE,39.113097,-84.558119,,,,,0
GRA8THo,GRA8THo,GRAND AVE & 8TH ST,GRAND AVE & PRICE AVE,39.105858,-84.561234,,,,,0
BASPURo,BASPURo,BASSETT RD & PURCELL AVE,,39.100732,-84.565018,,,,,0
8THELBo,8THELBo,8TH ST & ELBERON AVE,W 8TH ST & ELBERON AVE,39.105745,-84.566475,,,,,0
8THWELo,8THWELo,8TH ST & WELLS ST,W 8TH ST & WELLS ST,39.105965,-84.569638,,,,,0
8THMCPo,8THMCPo,8TH ST & MCPHERSON AVE,W 8TH ST & MCPHERSON AVE,39.106079,-84.57119,,,,,0
8THENRo,8THENRo,8TH ST & ENRIGHT AVE,W 8TH ST & TERRY ST,39.106211,-84.573058,,,,,0
8THACAo,8THACAo,8TH ST & ACADEMY AVE,W 8TH ST & SETON AVE,39.106721,-84.579198,,,,,0
8THROSo,8THROSo,8TH ST & ROSEMONT AVE,W 8TH ST & ROSEMONT AVE,39.107153,-84.58416,,,,,0
8THSCHo,8THSCHo,8TH ST & SCHIFF AVE,W 8TH ST & SCHIFF AVE,39.107733,-84.591467,,,,,0
8THPEDo,8THPEDo,8TH ST & PEDRETTI AVE,,39.109008,-84.598683,,,,,0
8THGREo,8THGREo,8TH ST & GREENWICH AVE,W 8TH ST & HERMOSA AVE,39.108974,-84.597493,,,,,0
COVWESo,COVWESo,COVEDALE AVE & WESTERN HILLS AVE,,39.121319,-84.606708,,,,,0
COVHEUo,COVHEUo,COVEDALE AVE & HEUWERTH AVE,,39.122444,-84.606582,,,,,0
COVSIDo,COVSIDo,COVEDALE AVE & SIDNEY RD,COVEDALE AVE & HEUWERTH AVE,39.123336,-84.606491,,,,,0
SIDFAYo,SIDFAYo,SIDNEY RD & FAYWOOD AVE,SIDNEY AVE & FAYWOOD AVE,39.126602,-84.618967,,,,,0
SYL2050o,SYL2050o,SYLVED LN 2050,SYLVED LN & FAYCREST DR,39.129167,-84.621799,,,,,0
SYLFAYVo,SYLFAYVo,SYLVED LN & FAYVISTA DR,,39.132014,-84.621503,,,,,0
SYLMUDo,SYLMUDo,SYLVED LN & MUDDY CREEK RD,,39.134048,-84.621391,,,,,0
MUDALLo,MUDALLo,MUDDY CREEK RD & ALLVIEW CIR,,39.136193,-84.618945,,,,,0
MUDROSo,MUDROSo,MUDDY CREEK RD & ROSEBUD DR,,39.136518,-84.616715,,,,,0
MAI7THo,MAI7THo,MAIN ST & 7TH ST,,39.104141,-84.51031,,,,,0
7THSYCo,7THSYCo,7TH ST & SYCAMORE ST,,39.104383,-84.508443,,,,,0
GILCOUo,GILCOUo,GILBERT AVE & COURT ST,GILBERT AVE & E COURT ST,39.107044,-84.504045,,,,,0
GIL1720o,GIL1720o,GILBERT AVE 1720,,39.115541,-84.498614,,,,,0
GILDEEo,GILDEEo,GILBERT AVE & DEERFIELD PL,,39.119835,-84.494754,,,,,0
MCMVICTo,MCMVICTo,MCMILLAN ST & VICTORY PKWY,E MCMILLAN ST & VICTORY PKWY,39.125496,-84.48473,,,,,0
MCMASHo,MCMASHo,MCMILLAN ST & ASHLAND AVE,E MCMILLAN ST & ASHLAND AVE,39.12539,-84.483095,,,,,0
MCMBELo,MCMBELo,MCMILLAN ST & BELL PL,E MCMILLAN ST & BELL PL,39.12523,-84.481367,,,,,0
WOOBURo,WOOBURo,WOODBURN AVE & BURDETTE AVE,WOODBURN AVE & BURDETTE CT,39.127667,-84.478135,,,,,0
WOOMADo,WOOMADo,WOODBURN AVE & MADISON RD,,39.129354,-84.476665,,,,,0
MADHACo,MADHACo,MADISON RD & HACKBERRY ST,,39.129604,-84.475065,,,,,0
MAD1808o,MAD1808o,MADISON RD 1808,MADISON RD & JOHNSTONE PL,39.129846,-84.471855,,,,,0
MADKEYo,MADKEYo,MADISON RD & KEYS CRESCENT,,39.130052,-84.469053,,,,,0
MADBAKo,MADBAKo,MADISON RD & BAKER PL,,39.130463,-84.46673,,,,,0
MADELMo,MADELMo,MADISON RD & ELMHURST AVE,,39.131365,-84.464558,,,,,0
MADCINo,MADCINo,MADISON RD & CINNAMON ST,,39.132052,-84.462247,,,,,0
MADGRAo,MADGRAo,MADISON RD & GRANDIN RD,MADISON RD & LAVINIA AVE,39.132865,-84.459714,,,,,0
MADBEDo,MADBEDo,MADISON RD & BEDFORD AVE,,39.13357,-84.45878,,,,,0
MADEASo,MADEASo,MADISON RD & EAST HILL AVE,,39.13539,-84.457566,,,,,0
MADVISo,MADVISo,MADISON RD & VISTA AVE,,39.137398,-84.456049,,,,,0
MADERIo,MADERIo,MADISON RD & ERIE AVE,,39.140718,-84.450526,,,,,0
MADSTETo,MADSTETo,MADISON RD & STETTINIUS AVE,,39.141967,-84.448425,,,,,0
MADBURo,MADBURo,MADISON RD & BURCH AVE,,39.142779,-84.447094,,,,,0
MADZUMo,MADZUMo,MADISON RD & ZUMSTEIN AVE,,39.144439,-84.444338,,,,,0
MADEDWo,MADEDWo,MADISON RD & EDWARDS RD,MADISON RD & LAVINIA AVE,39.145108,-84.443194,,,,,0
MADMICo,MADMICo,MADISON RD & MICHIGAN AVE,,39.146117,-84.441337,,,,,0
MADMAPo,MADMAPo,MADISON RD & MAPLE PARK AVE,,39.146367,-84.440298,,,,,0
MADANWo,MADANWo,MADISON RD & ANDREW AVE,,39.148008,-84.437729,,,,,0
MADHYDo,MADHYDo,MADISON RD & HYDE PARK AVE,,39.14882,-84.436572,,,,,0
MADDRAo,MADDRAo,MADISON RD & DRAKE RD,,39.149641,-84.43537,,,,,0
MADDRAKo,MADDRAKo,MADISON RD & DRAKEWOOD DR,,39.15114,-84.433139,,,,,0
MADGILo,MADGILo,MADISON RD & GILMORE AVE,,39.152764,-84.430534,,,,,0
MADTAYo,MADTAYo,MADISON RD & TAYLOR AVE,,39.153567,-84.429191,,,,,0
MADRIDGo,MADRIDGo,MADISON RD & RIDGE AVE,,39.158857,-84.420524,,,,,0
MADCAMo,MADCAMo,MADISON RD & CAMBERWELL RD,,39.159624,-84.418597,,,,,0
MADSTEo,MADSTEo,MADISON RD & STEELE PL,MADISON RD & CAMBERWELL RD,39.160133,-84.417242,,,,,0
MADOAKo,MADOAKo,MADISON RD & OAKLAWN DR,,39.161836,-84.412896,,,,,0
MADEASTo,MADEASTo,MADISON RD & EASTWOOD CIR,MADISON RD & COLLINWOOD PL,39.161755,-84.410736,,,,,0
MADREDo,MADREDo,MADISON RD & RED BANK EXPY,,39.161227,-84.402933,,,,,0
MADANDo,MADANDo,MADISON RD & ANDERSON PL,,39.160967,-84.399266,,,,,0
MADSTEWo,MADSTEWo,MADISON RD & STEWART AVE,,39.160815,-84.397058,,,,,0
MADRAVo,MADRAVo,MADISON RD & RAVENNA ST,,39.160627,-84.394489,,,,,0
MADGLEo,MADGLEo,MADISON RD & GLENSHADE AVE,,39.160134,-84.387317,,,,,0
HAM4930o,HAM4930o,HAMILTON AVE 4930,,39.180715,-84.544295,,,,,0
NORHEMo,NORHEMo,NORTH BEND RD & HEMPWOOD AVE,W NORTH BEND RD,39.202269,-84.536684,,,,,0
NORARGo,NORARGo,NORTH BEND RD & ARGUS RD,,39.202216,-84.534935,,,,,0
DALSPRo,DALSPRo,DALY RD & SPRINGBROOK DR,,39.207686,-84.531765,,,,,0
DALBRUo,DALBRUo,DALY RD & BRUSHWOOD AVE,,39.213846,-84.531218,,,,,0
HAM8042o,HAM8042o,HAMILTON AVE 8042,,39.24044,-84.547389,,,,,0
LINELIo,LINELIo,LINN ST & ELIZABETH ST,,39.106342,-84.52796,,,,,0
LINCLAo,LINCLAo,LINN ST & CLARK ST,,39.107743,-84.527786,,,,,0
LINDERo,LINDERo,LINN ST & DERRICK TURNBOW AVE,,39.111133,-84.527467,,,,,0
LIBLINo,LIBLINo,LIBERTY ST & LINN ST,W LIBERTY ST & LINN ST,39.113703,-84.527782,,,,,0
LIBWINo,LIBWINo,LIBERTY ST & WINCHELL AVE,W LIBERTY ST & WINCHELL AVE,39.113879,-84.530876,,,,,0
LIBWESo,LIBWESo,LIBERTY ST & WESTERN AVE,W LIBERTY ST & DALTON AVE,39.114056,-84.532965,,,,,0
LIBDALo,LIBDALo,LIBERTY ST & DALTON AVE,W LIBERTY ST & WESTERN AVE,39.114215,-84.535277,,,,,0
DALFINo,DALFINo,DALTON AVE & FINDLAY ST,,39.116695,-84.535479,,,,,0
SPRHARo,SPRHARo,SPRING GROVE AVE & HARRISON AVE,,39.122887,-84.536036,,,,,0
SPRBUCo,SPRBUCo,SPRING GROVE AVE & BUCK ST,,39.125697,-84.53583,,,,,0
SPRDRAo,SPRDRAo,SPRING GROVE AVE & DRAPER ST,,39.127616,-84.535984,,,,,0
SPRALFo,SPRALFo,SPRING GROVE AVE & ALFRED ST,,39.128811,-84.536289,,,,,0
SPRSTRo,SPRSTRo,SPRING GROVE AVE & STRAIGHT ST,,39.130782,-84.536736,,,,,0
SPRMARo,SPRMARo,SPRING GROVE AVE & MARSHALL AVE,,39.132326,-84.537123,,,,,0
MARCOLo,MARCOLo,MARSHALL AVE & COLERAIN AVE,,39.132282,-84.535617,,,,,0
COLBADo,COLBADo,COLERAIN AVE & BADER ST,,39.133727,-84.535911,,,,,0
COLTOWo,COLTOWo,COLERAIN AVE & TOWNSHIP ST,,39.134602,-84.536321,,,,,0
COLRACo,COLRACo,COLERAIN AVE & RACHEL ST,,39.135832,-84.536813,,,,,0
COLSTOo,COLSTOo,COLERAIN AVE & STOCK ST,,39.139463,-84.538044,,,,,0
COLETHo,COLETHo,COLERAIN AVE & ETHAN AVE,,39.140337,-84.538337,,,,,0
COLBATo,COLBATo,COLERAIN AVE & BATES AL,,39.141541,-84.538596,,,,,0
COLMONo,COLMONo,COLERAIN AVE & MONMOUTH AVE,,39.143067,-84.538433,,,,,0
COLSASo,COLSASo,COLERAIN AVE & SASSAFRAS ST,,39.144522,-84.538285,,,,,0
ARL1350o,ARL1350o,ARLINGTON ST 1350,,39.145546,-84.540809,,,,,0
SPR3480o,SPR3480o,SPRING GROVE AVE 3480,,39.147383,-84.541162,,,,,0
SPRBRAo,SPRBRAo,SPRING GROVE AVE & BRASHEARS ST,,39.148606,-84.541327,,,,,0
SPRRALo,SPRRALo,SPRING GROVE AVE & RALSTON AVE,,39.151853,-84.541986,,,,,0
SPRCOOo,SPRCOOo,SPRING GROVE AVE & COOPER ST,,39.157413,-84.540125,,,,,0
SPR4200o,SPR4200o,SPRING GROVE AVE 4200,SPRING GROVE AVE & FERGUS ST,39.159631,-84.533295,,,,,0
SPRSPRo,SPRSPRo,SPRING GROVE AVE & SPRING GROVE CEMETARY,SPRING GROVE AVE & CRAWFORD AVE,39.164431,-84.522345,,,,,0
SPR4650o,SPR4650o,SPRING GROVE AVE 4650,SPRING GROVE AVE & CLIFTON AVE,39.164701,-84.518608,,,,,0
KENKROo,KENKROo,KENARD AVE & KROGER ENTRANCE,,39.163812,-84.513327,,,,,0
MITSPRo,MITSPRo,MITCHELL AVE & SPRING GROVE AVE,W MITCHELL AVE,39.16681,-84.513832,,,,,0
ESTMITo,ESTMITo,ESTE AVE & MITCHELL AVE,ESTE AVE & CRAWFORD AVE,39.171289,-84.513277,,,,,0
ESTCHIo,ESTCHIo,ESTE AVE & CHICKERING AVE,,39.172924,-84.511105,,,,,0
EST4606o,EST4606o,ESTE AVE 4606,ESTE AVE & CRAWFORD AVE,39.174182,-84.509962,,,,,0
WIN4590o,WIN4590o,WINNESTE AVE 4950,WINNESTE AVE & EAST EPWORTH AVE,39.181132,-84.511593,,,,,0
WINTOPo,WINTOPo,WINNESTE AVE & TOPRIDGE PL,WINNESTE AVE & EAST EPWORTH AVE,39.182006,-84.512236,,,,,0
WIN5060o,WIN5060o,WINNESTE AVE 5060,WINNESTE AVE & EAST EPWORTH AVE,39.182711,-84.512354,,,,,0
WIN5254o,WIN5254o,WINNESTE AVE 5254,WINNESTE AVE & EAST EPWORTH AVE,39.184771,-84.513875,,,,,0
WIN5274o,WIN5274o,WINNESTE AVE 5274,WINNESTE AVE & EAST EPWORTH AVE,39.185663,-84.514507,,,,,0
WINNDUTo,WINNDUTo,WINNESTE AVE & DUTCH COLONY DR,,39.189955,-84.514301,,,,,0
WINOAKo,WINOAKo,WINTON RD & OAKFIELD AVE,,39.200133,-84.52095,,,,,0
NORWINo,NORWINo,NORTH BEND RD & WINTON RD,W NORTH BEND RD,39.201469,-84.521642,,,,,0
WINNORo,WINNORo,WINTON RD & NORTH BEND RD,,39.201095,-84.520776,,,,,0
NORSUNxx,NORSUNxx,NORTH BEND RD & SUNRIDGE DR,W NORTH BEND RD & SUNRIDGE DR,39.201954,-84.528806,,,,,0
NORRIDo,NORRIDo,NORTH BEND RD & RIDGEFIELD DR,W NORTH BEND RD & RIDGEFIELD DR,39.202034,-84.530022,,,,,0
DALHEAo,DALHEAo,DALY RD & HEARTHSTONE DR,,39.218094,-84.530814,,,,,0
DALHEMo,DALHEMo,DALY RD & HEMPSTEAD DR,DALY RD & PROSPECT BLVD,39.222805,-84.530318,,,,,0
DALMADo,DALMADo,DALY RD & MADELEINE CIR,,39.228507,-84.529717,,,,,0
COMSEWo,COMSEWo,COMPTON RD & SEWARD AVE,,39.231665,-84.54001,,,,,0
COMMARo,COMMARo,COMPTON RD & MARTIN AVE,COMPTON RD & ELIZABETH ST,39.231941,-84.542209,,,,,0
COMELIo,COMELIo,COMPTON RD & ELIZABETH ST,,39.23204,-84.543145,,,,,0
COMJOSo,COMJOSo,COMPTON RD & JOSEPH ST,,39.232198,-84.54436,,,,,0
VIN9THo,VIN9THo,VINE ST & 9TH ST,,39.105302,-84.513918,,,,,0
VINCOUo,VINCOUo,VINE ST & COURT ST,,39.106218,-84.514105,,,,,0
VIN12THo,VIN12THo,VINE ST & 12TH ST,VINE ST & E 12TH ST,39.108475,-84.514703,,,,,0
VIN14THo,VIN14THo,VINE ST & 14TH ST,,39.110469,-84.515268,,,,,0
VIN15THo,VIN15THo,VINE ST & 15TH ST,VINE ST & W 15TH ST,39.111936,-84.515582,,,,,0
VINELDo,VINELDo,VINE ST & ELDER ST,VINE ST & E ELDER ST,39.115558,-84.516485,,,,,0
CLI2066o,CLI2066o,CLIFTON AVE 2066,W CLIFTON AVE,39.120757,-84.520553,,,,,0
CLIKLOo,CLIKLOo,CLIFTON AVE & KLOTTER AVE,,39.121947,-84.520464,,,,,0
CLIATKo,CLIATKo,CLIFTON AVE & ATKINSON ST,,39.126191,-84.519544,,,,,0
CLISTRo,CLISTRo,CLIFTON AVE & STRAIGHT ST,,39.12941,-84.520567,,,,,0
LUDMORo,LUDMORo,LUDLOW AVE & MORRISON PL,,39.145703,-84.528041,,,,,0
LUDCLIFo,LUDCLIFo,LUDLOW AVE & CLIFTON HILLS AVE,,39.148711,-84.532673,,,,,0
HAMBLUo,HAMBLUo,HAMILTON AVE & BLUE ROCK ST,,39.16026,-84.539265,,,,,0
HAMHOBo,HAMHOBo,HAMILTON AVE & HOBART AVE,,39.163819,-84.540076,,,,,0
HAMPULo,HAMPULo,HAMILTON AVE & PULLAN AVE,,39.165345,-84.540685,,,,,0
HAMBRUo,HAMBRUo,HAMILTON AVE & BRUCE AVE,,39.167315,-84.541488,,,,,0
HAMHAIo,HAMHAIo,HAMILTON AVE & HAIGHT AVE,,39.169243,-84.542694,,,,,0
HAMGLEo,HAMGLEo,HAMILTON AVE & GLEN PARKER AVE,,39.16979,-84.54346,,,,,0
HAMFREo,HAMFREo,HAMILTON AVE & FREDERICK AVE,,39.171418,-84.543755,,,,,0
HAMSTAo,HAMSTAo,HAMILTON AVE & STANFORD DR,,39.173587,-84.542835,,,,,0
HAMSPRo,HAMSPRo,HAMILTON AVE & SPRINGLAWN AVE,,39.175829,-84.543901,,,,,0
HAMSAXo,HAMSAXo,HAMILTON AVE & SAXON AVE,,39.176821,-84.544366,,,,,0
HAMHILo,HAMHILo,HAMILTON AVE & HILLCREST RD,HAMILTON AVE & BELMONT AVE,39.190376,-84.546132,,,,,0
HAMLARo,HAMLARo,HAMILTON AVE & LARMON CT,,39.193321,-84.545681,,,,,0
HAMGROo,HAMGROo,HAMILTON AVE & GROESBECK RD,,39.195598,-84.545786,,,,,0
HAMLLAo,HAMLLAo,HAMILTON AVE & LLANFAIR AVE,,39.196616,-84.545857,,,,,0
HAMCEDo,HAMCEDo,HAMILTON AVE & CEDAR AVE,,39.19887,-84.546624,,,,,0
HAMMARo,HAMMARo,HAMILTON AVE & MARLOWE AVE,,39.200299,-84.547391,,,,,0
HAMAMBo,HAMAMBo,HAMILTON AVE & AMBROSE AVE,,39.201318,-84.547571,,,,,0
NORCARo,NORCARo,NORTH BEND RD & CARY AVE,,39.203211,-84.550028,,,,,0
NORASPo,NORASPo,NORTH BEND RD & ASPEN AVE,,39.203315,-84.551943,,,,,0
NORSAVo,NORSAVo,NORTH BEND RD & SAVANNA AVE,,39.203396,-84.553507,,,,,0
NORPAWo,NORPAWo,NORTH BEND RD & PAWNEE DR,,39.203522,-84.556076,,,,,0
NORWITo,NORWITo,NORTH BEND RD & WITHERBY AVE,,39.203664,-84.558471,,,,,0
NORSIMo,NORSIMo,NORTH BEND RD & SIMPSON AVE,W NORTH BEND RD & SIMPSON AVE,39.203648,-84.561065,,,,,0
SIM5THo,SIM5THo,SIMPSON AVE & FIFTH AVE,SIMPSON AVE & MCKINLEY AVE,39.207083,-84.560872,,,,,0
SIMINNo,SIMINNo,SIMPSON AVE & INNES AVE,,39.208377,-84.560769,,,,,0
SIMNORo,SIMNORo,SIMPSON AVE & NORTHERN AVE,SIMPSON AVE & MCKINLEY AVE,39.209734,-84.560526,,,,,0
SIMCORo,SIMCORo,SIMPSON AVE & CORDOVA AVE,,39.210883,-84.560515,,,,,0
SIMWALo,SIMWALo,SIMPSON AVE & WALTHAM AVE,,39.212546,-84.560384,,,,,0
SIMSUNo,SIMSUNo,SIMPSON AVE & SUNDALE AVE,,39.214234,-84.560246,,,,,0
SIMDEAo,SIMDEAo,SIMPSON AVE & DE ARMAND AVE,,39.215887,-84.560093,,,,,0
SIMSHOo,SIMSHOo,SIMPSON AVE & SHOLLENBER AVE,,39.217572,-84.559944,,,,,0
NORKIPLo,NORKIPLo,NORTH BEND RD & KIPLING AVE,,39.202513,-84.562685,,,,,0
NORKIPo,NORKIPo,NORTH BEND RD & KIPLINGTON DR,W NORTH BEND RD & RUDYARD PL,39.196969,-84.566055,,,,,0
NORVANo,NORVANo,NORTH BEND RD & VAN LEUNEN DR,W NORTH BEND RD & VAN LEUNEN DR,39.19472,-84.566565,,,,,0
HAMREIo,HAMREIo,HAMILTON AVE & REID AVE,,39.205196,-84.547701,,,,,0
HAMHOLo,HAMHOLo,HAMILTON AVE & HOLLYWOOD AVE,,39.209219,-84.547937,,,,,0
HAMOAKo,HAMOAKo,HAMILTON AVE & OAK KNOLL DR,,39.210674,-84.547951,,,,,0
HAMSUNo,HAMSUNo,HAMILTON AVE & SUNDALE AVE,,39.21425,-84.548905,,,,,0
HAMGALo,HAMGALo,HAMILTON AVE & GALBRAITH RD,HAMILTON AVE & W GALBRAITH RD,39.21765,-84.549388,,,,,0
HAMMCMo,HAMMCMo,HAMILTON AVE & MCMAKIN ST,,39.233605,-84.547999,,,,,0
HAMHASo,HAMHASo,HAMILTON AVE & HASTINGS AVE,,39.235922,-84.54781,,,,,0
HAMADAo,HAMADAo,HAMILTON AVE & ADAMS RD,HAMILTON AVE & DE ARMOND AVE,39.238164,-84.547596,,,,,0
CLIOHIo,CLIOHIo,CLIFTON AVE & OHIO AVE,W CLIFTON AVE & VINE ST,39.119108,-84.518053,,,,,0
CLIPARo,CLIPARo,CLIFTON AVE & PARKER ST,,39.123708,-84.519763,,,,,0
LUDTELo,LUDTELo,LUDLOW AVE & TELFORD ST,,39.143741,-84.520499,,,,,0
LUDWHIo,LUDWHIo,LUDLOW AVE & WHITFIELD AVE,,39.144158,-84.523372,,,,,0
LUDOLDo,LUDOLDo,LUDLOW AVE & OLD LUDLOW AVE,,39.147204,-84.531188,,,,,0
LUDRUEo,LUDRUEo,LUDLOW AVE & RUE DE LA PAIX,,39.152519,-84.535108,,,,,0
BLUCOLo,BLUCOLo,BLUE ROCK ST & COLERAIN AVE,,39.161423,-84.546006,,,,,0
COLRAEo,COLRAEo,COLERAIN AVE & RAEBURN DR,,39.172562,-84.560766,,,,,0
COLHAWo,COLHAWo,COLERAIN AVE & HAWAIIAN TER,,39.183057,-84.567374,,,,,0
NB2650o,NB2650o,NORTH BEND RD 2650,W NORTH BEND RD & COLERAIN AVE,39.190503,-84.571594,,,,,0
NORPONo,NORPONo,NORTH BEND RD & PONDEROSA DR,W NORTH BEND RD & DANROTH CT,39.189071,-84.57519,,,,,0
NORFOXo,NORFOXo,NORTH BEND RD & FOX RD,W NORTH BEND RD & FOX RD,39.189221,-84.577235,,,,,0
NORVOGo,NORVOGo,NORTH BEND RD & VOGEL RD,W NORTH BEND RD & VOGEL RD,39.189431,-84.580426,,,,,0
NOREDGo,NOREDGo,NORTH BEND RD & EDGER DR,W NORTH BEND RD & EDGER DR,39.189562,-84.582588,,,,,0
NORLEUo,NORLEUo,NORTH BEND RD & LEUMAS RD,,39.189676,-84.584504,,,,,0
